params,final_capital,total_return,total_return_pct,num_trades,win_rate,max_drawdown,improvement_vs_baseline,status
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",32281.352399999974,-17718.647600000026,-35.43729520000005,114,5.263157894736842,64.70473900000002,-77742.92760000002,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",24299.26359999999,-25700.73640000001,-51.401472800000015,141,4.25531914893617,72.62409920000003,-85725.01640000001,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",31983.801599999973,-18016.198400000027,-36.03239680000006,111,5.405405405405405,59.50712860000004,-78040.47840000002,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",32432.741299999994,-17567.258700000006,-35.13451740000001,116,5.172413793103448,65.21263840000002,-77591.5387,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",31215.530999999977,-18784.469000000023,-37.568938000000045,112,5.357142857142857,59.78649920000003,-78808.74900000003,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",24671.30319999997,-25328.69680000003,-50.657393600000056,141,4.25531914893617,72.59733380000004,-85352.97680000003,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",31065.325999999972,-18934.674000000028,-37.86934800000006,115,5.217391304347826,65.22288960000003,-78958.95400000003,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",31254.68799999998,-18745.31200000002,-37.49062400000004,113,5.3097345132743365,59.82740800000001,-78769.59200000002,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",26497.86899999998,-23502.13100000002,-47.00426200000004,140,4.285714285714286,74.14397060000003,-83526.41100000002,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",28092.335500000005,-21907.664499999995,-43.81532899999999,117,5.128205128205128,68.42596200000003,-81931.9445,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",29310.891799999998,-20689.108200000002,-41.37821640000001,113,5.3097345132743365,63.32826640000002,-80713.3882,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",23241.34949999999,-26758.65050000001,-53.51730100000002,142,4.225352112676056,74.452663,-86782.93050000002,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",27473.030599999987,-22526.969400000013,-45.053938800000026,119,5.042016806722689,69.12656720000004,-82551.24940000002,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",29282.157099999993,-20717.842900000007,-41.435685800000016,112,5.357142857142857,63.43435100000002,-80742.1229,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",24465.926100000004,-25534.073899999996,-51.0681478,142,4.225352112676056,74.37769920000001,-85558.35389999999,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",27197.610699999997,-22802.389300000003,-45.6047786,120,5.0,69.06696760000001,-82826.66930000001,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",28593.862099999995,-21406.137900000005,-42.81227580000001,115,5.217391304347826,63.518918600000006,-81430.4179,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",25766.704800000003,-24233.295199999997,-48.466590399999994,127,3.937007874015748,75.62605360000003,-84257.57519999999,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",29309.565599999987,-20690.434400000013,-41.38086880000002,104,4.807692307692308,67.29842540000004,-80714.71440000001,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",29081.339099999997,-20918.660900000003,-41.837321800000005,102,4.901960784313726,62.65937600000002,-80942.9409,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",20957.76429999998,-29042.23570000002,-58.08447140000004,133,3.7593984962406015,75.97876300000001,-89066.51570000002,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",27391.58029999997,-22608.41970000003,-45.21683940000006,108,4.62962962962963,67.65400900000004,-82632.69970000003,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",27757.192599999973,-22242.807400000027,-44.48561480000006,105,4.761904761904762,63.144225600000034,-82267.08740000002,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",22505.196499999984,-27494.803500000016,-54.98960700000003,132,3.787878787878788,75.84854600000003,-87519.08350000001,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",27297.96859999997,-22702.03140000003,-45.404062800000055,108,4.62962962962963,67.75603400000004,-82726.31140000004,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",27957.668199999964,-22042.331800000036,-44.08466360000007,105,4.761904761904762,63.246398600000056,-82066.61180000004,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",14817.606999999978,-35182.393000000025,-70.36478600000005,139,4.316546762589928,86.14133740000005,-95206.67300000002,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",21027.785199999966,-28972.214800000034,-57.94442960000007,114,5.263157894736842,79.80117400000003,-88996.49480000003,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",21541.10539999999,-28458.89460000001,-56.91778920000002,111,5.405405405405405,74.97886779999999,-88483.17460000001,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",12805.980799999974,-37194.019200000024,-74.38803840000004,141,4.25531914893617,86.56036960000003,-97218.29920000002,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",21032.164599999956,-28967.835400000044,-57.93567080000008,116,5.172413793103448,80.23721280000005,-88992.11540000004,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",20770.26729999998,-29229.73270000002,-58.459465400000035,112,5.357142857142857,75.2426846,-89254.01270000002,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",13077.86319999998,-36922.13680000002,-73.84427360000004,141,4.25531914893617,86.54142220000003,-96946.41680000002,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",19860.454199999986,-30139.545800000014,-60.27909160000004,115,5.217391304347826,80.24560560000003,-90163.82580000002,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",14487.730400000008,-35512.26959999999,-71.02453919999998,140,4.285714285714286,87.68970539999998,-95536.5496,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",20825.409499999983,-29174.590500000017,-58.34918100000003,113,5.3097345132743365,75.28147900000002,-89198.87050000002,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",17116.04040000001,-32883.95959999999,-65.76791919999998,117,5.128205128205128,82.97109719999999,-92908.23959999999,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",18873.874600000003,-31126.125399999997,-62.2522508,113,5.3097345132743365,78.55802140000002,-91150.40539999999,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",12014.654400000009,-37985.34559999999,-75.97069119999999,142,4.225352112676056,87.91113979999999,-98009.6256,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",16541.400500000007,-33458.5995,-66.917199,119,5.042016806722689,83.5357866,-93482.8795,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",18878.326899999993,-31121.673100000007,-62.24334620000002,112,5.357142857142857,78.6504682,-91145.95310000001,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",13001.764000000003,-36998.236,-73.996472,142,4.225352112676056,87.85881599999999,-97022.516,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",16290.5328,-33709.4672,-67.4189344,120,5.0,83.4937412,-93733.7472,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",18209.92059999998,-31790.07940000002,-63.58015880000004,115,5.217391304347826,78.72774680000002,-91814.35940000002,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",13977.685999999987,-36022.31400000001,-72.04462800000002,127,3.937007874015748,88.72781180000004,-96046.59400000001,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",18234.92579999999,-31765.07420000001,-63.530148400000016,104,4.807692307692308,82.04950600000002,-91789.3542,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",18725.815399999978,-31274.184600000022,-62.54836920000004,102,4.901960784313726,77.91525280000003,-91298.46460000002,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",10310.25969999999,-39689.74030000001,-79.37948060000004,133,3.7593984962406015,88.97561180000004,-99714.0203,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",16476.834899999987,-33523.16510000001,-67.04633020000003,108,4.62962962962963,82.34159920000003,-93547.44510000001,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",17457.881499999952,-32542.118500000048,-65.0842370000001,105,4.761904761904762,78.34560540000007,-92566.39850000004,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",11484.892099999988,-38515.10790000001,-77.03021580000002,132,3.787878787878788,88.88275860000003,-98539.3879,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",16405.80699999998,-33594.19300000002,-67.18838600000005,108,4.62962962962963,82.42833920000004,-93618.47300000003,success
"{'supertrend_period': 10, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",17662.696999999986,-32337.303000000014,-64.67460600000003,105,4.761904761904762,78.44443700000004,-92361.58300000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",28405.47329999999,-21594.52670000001,-43.18905340000002,830,15.180722891566264,87.03449791307001,-81618.80670000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",68061.87659999997,18061.876599999974,36.123753199999946,746,16.890080428954423,82.17053058903076,-41962.403400000025,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",46385.333900000005,-3614.666099999995,-7.229332199999989,689,18.287373004354137,77.01312147177167,-63638.946099999994,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",34964.294800000076,-15035.705199999924,-30.07141039999985,830,15.180722891566264,82.26178893011954,-75059.98519999992,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",78997.58709999998,28997.587099999975,57.99517419999995,745,16.91275167785235,77.49076454312804,-31026.692900000024,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",49856.71260000008,-143.28739999992104,-0.28657479999984203,693,18.181818181818183,72.62818148723991,-60167.56739999992,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",36335.799,-13664.201000000001,-27.328402,828,15.096618357487923,82.4569368070419,-73688.481,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",80163.98890000001,30163.98890000001,60.32797780000002,745,16.778523489932887,75.7059386850686,-29860.291099999988,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",50810.747399999935,810.7473999999347,1.6214947999998695,700,17.857142857142858,71.58383071227743,-59213.532600000064,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",30917.902099999985,-19082.097900000015,-38.16419580000003,789,13.941698352344739,88.35239469696543,-79106.37790000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",71825.50420000002,21825.504200000025,43.65100840000005,690,15.942028985507244,80.92379251437268,-38198.775799999974,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",32664.080099999912,-17335.919900000088,-34.67183980000018,786,13.994910941475828,85.68187025612164,-77360.1999000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",76827.872,26827.872000000003,53.655744000000006,654,16.819571865443425,75.40536791844507,-33196.407999999996,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",77228.02610000008,27228.026100000076,54.45605220000015,689,15.965166908563136,77.17683943681898,-32796.25389999992,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",41139.99999999999,-8860.000000000007,-17.720000000000013,656,16.76829268292683,75.63012966071433,-68884.28,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",30439.681999999942,-19560.318000000058,-39.12063600000011,790,13.79746835443038,84.55660261700702,-79584.59800000006,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",71165.14560000002,21165.145600000018,42.33029120000003,692,15.751445086705202,76.51484011404557,-38859.13439999998,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",41909.355899999995,-8090.644100000005,-16.18128820000001,666,16.366366366366368,75.1979838175712,-68114.9241,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",82067.57509999999,32067.575099999987,64.13515019999998,644,16.149068322981368,79.723976051213,-27956.70490000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",51499.28679999994,1499.2867999999435,2.9985735999998866,607,17.1334431630972,73.39579559071538,-58524.993200000055,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",41198.35539999997,-8801.644600000029,-17.60328920000006,738,14.092140921409213,88.64947826253292,-68825.92460000003,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",47995.70400000001,-2004.2959999999875,-4.008591999999975,734,14.168937329700274,85.3279781471589,-62028.57599999999,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",45778.41249999999,-4221.587500000009,-8.443175000000018,608,16.940789473684212,73.00563005637888,-64245.86750000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",84838.65580000017,34838.65580000017,69.67731160000034,645,16.124031007751938,78.79872941759197,-25185.62419999983,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",43180.06459999998,-6819.935400000017,-13.639870800000034,734,14.032697547683922,84.42115467615636,-66844.21540000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",84406.2592,34406.2592,68.8125184,644,15.993788819875776,76.9404611047759,-25618.0208,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.01, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",45282.71330000004,-4717.286699999961,-9.434573399999922,617,16.53160453808752,71.40301681481172,-64741.56669999996,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",2505.1349999999857,-47494.86500000001,-94.98973000000002,830,15.180722891566264,99.16365893353414,-107519.14500000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",25898.941699999945,-24101.058300000055,-48.20211660000011,746,16.890080428954423,95.96060756997659,-84125.33830000006,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",20082.967199999992,-29917.032800000008,-59.83406560000002,689,18.287373004354137,92.81229964419443,-89941.31280000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",3430.0404999999846,-46569.95950000001,-93.13991900000002,830,15.180722891566264,98.85244921439016,-106594.23950000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",32582.04939999998,-17417.95060000002,-34.83590120000004,745,16.91275167785235,94.24350666257456,-77442.23060000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",22404.309300000015,-27595.690699999985,-55.19138139999997,693,18.181818181818183,90.63160122272677,-87619.97069999998,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",3733.3513999999877,-46266.648600000015,-92.53329720000004,828,15.096618357487923,98.77946873452962,-106290.92860000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",33654.92509999999,-16345.074900000007,-32.690149800000015,745,16.778523489932887,93.08190100223908,-76369.3549,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",22971.63709999994,-27028.36290000006,-54.056725800000116,700,17.857142857142858,91.0354835643514,-87052.64290000006,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",2776.322300000005,-47223.67769999999,-94.44735539999999,789,13.941698352344739,99.14171280144257,-107247.9577,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",26880.166699999994,-23119.833300000006,-46.239666600000014,690,15.942028985507244,95.45750761862931,-83144.1133,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",36912.456400000054,-13087.543599999946,-26.17508719999989,654,16.819571865443425,91.56619259651484,-73111.82359999995,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",3042.9085000000077,-46957.091499999995,-93.914183,786,13.994910941475828,98.98803981357548,-106981.3715,success
"{'supertrend_period': 12, 'supertrend_multiplier': 2.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",30323.902300000045,-19676.097699999955,-39.352195399999914,689,15.965166908563136,94.018550219345,-79700.37769999995,success
